administration_code,hour,population20210701,population20210702,population20210703,population20210704,population20210705,population20210706,population20210707,population20210708,population20210709,population20210710,population20210711,population20210712,population20210713,population20210714,population20210715,population20210716,population20210717,population20210718,population20210719,population20210720,population20210721,population20210722,population20210723,population20210724,population20210725,population20210726,population20210727,population20210728,population20210729,population20210730,population20210731,population20210801,population20210802,population20210803,population20210804,population20210805,population20210806,population20210807,population20210808,population20210809,population20210810,population20210811,population20210812,population20210813,population20210814,population20210815,population20210816,population20210817,population20210818,population20210819,population20210820,population20210821,population20210822,population20210823,population20210824,population20210825,population20210826,population20210827,population20210828,population20210829,population20210830,population20210831,population20210901,population20210902,population20210903,population20210904,population20210905,population20210906,population20210907,population20210908,population20210909,population20210910,population20210911,population20210912,population20210913,population20210914,population20210915,population20210916,population20210917,population20210918,population20210919,population20210920,population20210921,population20210922,population20210923,population20210924,population20210925,population20210926,population20210927,population20210928,population20210929,population20210930,mean2021
Guro-gu,dawn,7166.357366167826,7141.784510257032,7031.647444789009,7085.6021481169255,7174.605217906967,7151.665462052179,7208.346018497496,7190.532749139816,7178.6246831683875,7078.300002576937,7026.321273484082,7185.76582989153,7154.366285230517,7137.45034792368,7248.269004702654,7373.7453905695675,7215.4613981982975,7239.0972112496665,7440.136863500108,7411.806608107016,7464.445292838835,7377.410963032128,7462.838526168738,7408.504645660467,7329.187508588292,7497.639927751863,7398.2568655560835,7444.53779578863,7455.659071375109,7395.347820327174,7313.086481059185,7196.777036066372,7353.951754585962,7363.366790704438,7411.413777049665,7423.137527903612,7382.368060919644,7213.511995074937,7228.140197371638,7495.798109320237,7399.178877265417,7399.063593464012,7371.669050050473,7399.197886309896,7311.650667562973,7180.40376580077,7250.730905753838,7381.178685359654,7513.860485108656,7521.9904680912605,7490.176444410669,7456.782617254877,7357.039213189445,7546.447009601576,7429.794555222547,7270.293848197924,7423.618545542893,7338.588276883084,7299.852469906446,7277.372271941819,7358.112991881563,7424.807895639076,7503.031797086951,7414.19228868724,7453.9497999404075,7357.74408411026,7233.301293297579,7368.641780758058,7483.641201335302,7365.863429390625,7415.456131772218,7380.256923466159,7272.422212097332,7277.054009690089,7410.8476974140885,7352.975126891568,7332.751047754168,7268.861010722927,7247.559990747331,7077.103032363277,6838.399213322578,6620.387117848057,6729.710481176273,6942.489853021431,7155.259281066729,7202.032309943344,7286.003740305754,7335.266974582204,7418.3866459000465,7335.23139517384,7480.363884560456,7519.961636972459,7303.654585635983
Guro-gu,daytime,7215.012241605317,7138.738297164637,6696.114138169185,7051.299805706649,7259.051169663396,7222.920796543433,7258.281590715598,7244.748660741311,7162.989594876822,6721.995896998097,6921.985949926738,7239.751735307908,7173.209885142493,7158.248890425108,7231.372858415502,7260.5504578201235,6787.02797071939,7062.608967007266,7456.746193554558,7387.838703436538,7406.157906903292,7376.639773926366,7364.326513132325,6989.954631121406,7101.178017477096,7461.170671485486,7395.509327535849,7336.288994860192,7368.255329278584,7344.745776762959,6824.971088120365,6954.965996783993,7344.144833176179,7310.992571743103,7341.1551361451375,7383.949482170059,7354.702586029814,6840.323717766186,6992.486867583093,7457.645947591413,7376.52479407365,7369.485025626973,7321.047917046744,7270.86256905938,6775.958033357639,6775.38121369492,6889.311686255318,7404.543114162067,7544.807367881477,7444.65071647788,7375.89919336964,7154.683539066647,7108.245888571747,7608.164610895342,7533.388987386336,7366.413035941122,7384.101830761293,7361.302521459982,6763.529333019525,7007.64852410965,7411.004297440181,7501.313254482681,7478.194165504962,7377.739613210394,7263.026932484514,6715.371269912486,6881.508053202464,7393.9299372402775,7519.102636977532,7415.670532663227,7317.699980546474,7273.242700614265,6712.366330126225,6923.250171660449,7364.836951313106,7265.6380053943,7274.308127192442,7242.974570613637,7152.390799997812,6542.504287546531,6438.840067148853,6374.298368846881,6697.02287939111,6747.1648253436915,7197.613499976112,7174.231190276212,6716.8160203411,6944.08774123508,7353.9311575854645,7241.866011909894,7597.317581755283,7410.01220073752,7177.774815635015
Guro-gu,night,7245.996540007405,7141.18919852891,7022.0302491415405,7157.743929457956,7241.03725328066,7273.212325205952,7302.203092574677,7245.149516672624,7127.583454122457,6922.006373057102,7094.886740487838,7213.751114144331,7191.2594347808135,7202.686832885309,7271.339253956413,7289.250035098446,7088.675189920126,7332.549365935251,7482.843740205267,7449.888464611508,7430.8491435772585,7427.449895969545,7372.2385930388,7220.514162099358,7328.3554031256,7492.0115503592415,7506.732241864863,7394.190888453974,7416.867946811423,7363.886425393421,7127.249191132578,7189.61647812573,7334.3710131758935,7468.607976281394,7442.814508171049,7400.617634837392,7323.630496777151,7106.291364366143,7308.717150099756,7463.929992442947,7449.92266330852,7356.810958441078,7395.4594659034,7320.849207595529,7019.0268168173125,7105.875700470164,7261.130813034814,7502.799255192536,7554.906655120187,7512.525751117057,7462.687408321383,7332.9002543939305,7413.958973916567,7641.47867309871,7423.414132682344,7391.202680665125,7410.609758896157,7368.207680572618,7112.075286815286,7266.806470311729,7440.174569426238,7542.054987415175,7479.094780832214,7445.362407212814,7314.966603302575,7114.503274899091,7266.037158665091,7449.070853010978,7463.800692146565,7442.657242053864,7363.272248584277,7298.504068465329,7093.250018480429,7244.6037641513985,7357.030020123934,7336.380110074914,7381.7431499903,7255.976349024016,7079.291427425681,6770.8081018039375,6575.0403140747285,6607.000531407862,6786.034765552022,7082.704137132553,7213.1779711451445,7248.992738566417,7096.154649620593,7217.716871030452,7362.356395623653,7351.77300848185,7425.174578454238,7354.44852693163,7284.522055238723
Gwanak-gu,dawn,11310.784256568702,11280.837118606376,11156.961139609268,11103.53112495307,11283.074516620707,11290.33874751383,11319.176398649843,11283.68166967284,11284.045204117845,11156.611475611751,11021.533699286869,11198.633523471328,11225.56097412383,11196.294668371074,11213.310580211739,11268.62878924407,11213.181560504738,11000.7932391405,11367.316128098822,11356.085473468758,11470.61195394949,11479.173857862308,11335.301796813645,11166.18872943249,11090.941376556013,11306.064114729812,11203.684017905902,11393.620910112146,11482.034710836699,11238.92289697135,11220.19605103742,10950.438284205915,11268.583750280146,11187.823482558975,11399.797541758267,11418.280392174947,11334.623497961895,11049.774676443405,11027.662199421662,11366.274248682075,11492.13485276889,11428.701338641704,11361.590557838234,11534.476249813153,11299.573134818462,10877.874349982067,11110.331707523539,11388.375281382732,11513.777641027755,11531.555530528078,11629.442528303096,11486.188312873064,11362.230414347741,11503.831273073394,11495.656892227893,11445.642500185693,11359.700162445644,11392.575564430834,11286.656775468617,11091.85563197052,11363.028884642337,11421.073619978742,11547.288008753254,11535.324874311067,11498.572175639863,11354.894247696295,11211.204488764597,11328.343756779539,11430.64499723388,11444.161566625622,11432.509826215888,11337.683773813114,11251.588641808394,11181.56124067166,11321.287109152488,11346.693469595284,11268.408738261725,11163.551140554415,11035.605486732158,10558.724616498981,9826.996626891132,9293.709612862578,9321.667151173493,9850.58890524088,10637.811939270494,10921.202837007222,11112.10334399362,11172.07821096501,11310.652154479933,11337.283826410963,11573.614881221923,11350.16251539435,11209.267088541657
Gwanak-gu,daytime,9241.116500063477,9255.871893723377,10290.14063190282,10630.585566130143,9267.341673034554,9254.419249477744,9321.907630230484,9319.417643030416,9356.163258176543,10238.337659261073,10583.225621097537,9385.22801934787,9378.04053705481,9389.565514283056,9415.087997468774,9470.468667858244,10285.637320280604,10513.1115975037,9487.161511048382,9503.887761550179,9592.593250555094,9563.740178804796,9510.34849967576,10284.725616926877,10617.598462395545,9466.679011865934,9445.939344465396,9496.549963186502,9543.765835104337,9446.288992636366,10261.156588295637,10400.027792123023,9455.454891591966,9419.359321363663,9577.45211206439,9555.977854053814,9466.879949093709,10213.112124937774,10549.72065883329,9515.525977752479,9551.068570349076,9527.200330318745,9485.166802277938,9623.892709395297,10273.858860513988,10236.903376633927,10249.066928940627,9555.436918190842,9630.507756117784,9549.994642636622,9727.38474649503,10665.49472699763,10758.592198154422,9620.940215284769,9678.52069302433,9586.12680401387,9467.22185877008,9625.204386556887,10250.95252475237,10602.367924482229,9542.054126454263,9627.783351074802,9667.48636663319,9568.630646332269,9539.909747481943,10218.887816543784,10580.85389931571,9456.596419823525,9579.072435930273,9491.26730013162,9496.981047241568,9567.644168021276,10181.859320874164,10466.488148914157,9440.103170172864,9462.619880781318,9338.973557719664,9288.576440367353,9342.02603484999,9468.497368808414,8995.337958625012,8749.45023444882,9064.972573446556,9547.976193257991,9081.741334181155,9263.896807968527,10178.890697994593,10563.155983027124,9405.53568931747,9303.878179807622,9656.406895919508,9395.320765611796,9708.352067535163
Gwanak-gu,night,10749.640337053874,10602.648986015403,10753.736517333908,11080.06146638895,10827.677829831322,10792.361750102857,10835.719276193275,10809.18268551905,10656.706141615583,10650.358229574313,11018.980900844472,10834.402105463316,10814.461757663508,10792.788348843256,10828.560132406925,10704.03808193671,10686.878695114146,10939.938286896248,10974.756347917357,10925.394735819054,10996.7629057582,10965.407317079225,10729.277369722,10690.96465101973,11048.114128697915,10788.921994984446,10884.323389770043,10858.087017915954,10899.326801691295,10673.872407960102,10672.20918631984,10832.585472942501,10758.463453564591,10834.564571609173,10864.87260917104,10900.611020220478,10751.339294786561,10555.223840628672,11042.087988445748,10938.310168419659,11039.923153037385,10917.269857491712,10814.676126521766,10805.134857156614,10589.951734080903,10677.787892082748,11067.754869428307,11042.845328169235,11056.22904769243,10943.673092179242,10986.807007080011,11093.612050353277,11251.442334354906,11131.679010839527,10966.67208861604,10870.432323884084,10823.293339595191,10761.954196706873,10683.00042534959,11103.897490478455,10888.852965709892,10935.035913605794,11067.507249163937,10921.804887438582,10677.616025698786,10681.624172253518,11021.840251734346,10867.58589528894,10914.163842682196,10819.128974771895,10846.023791549156,10741.161789242129,10665.643488467105,10985.497671035404,10880.531321021612,10797.65975938388,10681.729921090351,10561.213889762035,10287.903158650059,9567.109474068733,9091.730058466783,8988.829965525754,9358.619354204502,10308.00093632421,10474.350281046913,10596.525687973291,10738.756027598149,10976.734487579517,10829.050749618536,10821.508206918323,10837.097450895575,10726.771896798333,10762.491999716382
Gwangjin-gu,dawn,8407.998750335622,8379.249617800473,8302.30285266842,8224.89831369825,8379.72350129681,8373.935706463706,8404.517263394933,8443.407409349462,8398.41536516288,8204.942979850273,8178.074315386258,8348.595960070788,8301.805103559589,8333.570027655307,8426.386099605013,8431.083142205089,8348.485842178945,8193.28739250598,8519.006121886947,8481.130014705599,8444.754295777733,8412.524913364952,8482.622092474827,8406.172291919967,8155.775166200958,8400.707404643666,8338.654834270623,8446.012202116468,8510.804040126723,8428.579049758933,8227.57093018626,8092.761656210526,8285.399681090474,8355.24542890573,8388.732856749713,8495.587545495013,8485.120303505726,8237.360257401118,8146.707173544796,8409.168771462784,8548.814746348487,8464.93499341162,8441.801640182073,8442.586514315086,8322.57323598527,8094.0019018770945,8166.54973041303,8451.28346845607,8522.059748878162,8500.372925387628,8534.562310855037,8414.602742204612,8356.757915062995,8555.500459625318,8398.846785336817,8386.754670623804,8364.461464893333,8302.451919261388,8317.952802640344,8195.436400281887,8372.912794031427,8336.059298822915,8516.849859060974,8482.796869184742,8483.557561693255,8293.158575869273,8261.72797639052,8444.733465204163,8465.559619574928,8496.620498777067,8466.312023765546,8414.439514235137,8313.771549472865,8276.452372166737,8378.321192927046,8384.932505186998,8467.871345465328,8354.229465402012,8323.810973764266,8050.172450978063,7543.881239623885,7169.530494723923,7095.2648204349225,7551.979323330877,8115.835813610945,8233.607060061448,8508.559709503805,8389.188157490946,8534.257555509765,8549.526955123949,8516.873446777183,8430.914658981965,8328.66404563233
Gwangjin-gu,daytime,7626.600088290878,7635.817269963673,8048.771416594614,8185.880381135207,7609.45657985568,7649.977587554224,7677.24242353474,7700.06520227081,7741.747337219014,8055.665917450948,8114.489871962346,7700.33543114795,7647.844955612928,7683.273473475483,7741.945088899835,7758.209712704092,8083.203886721195,8068.305641642023,7877.096685811739,7755.799624359584,7754.899364042747,7749.605477132513,7766.93667706469,8085.495034300911,8011.939894976981,7738.615880167659,7663.1748384037755,7750.383787107382,7762.462081655738,7729.957149830598,7900.863001055004,7903.192903900506,7658.4825242535,7743.6874197188135,7754.19694689961,7759.034927757196,7807.284952973923,7951.3344725802945,8064.127908910789,7790.434494650797,7835.891488553494,7749.385516585018,7713.496553944951,7729.287043966348,8004.591401586918,7818.492370720252,8083.487227354314,7759.256057408371,7787.596157505196,7790.920471551843,7887.866726948657,8156.636506335662,8303.771622176877,7904.2868683891975,7769.840964431481,7734.036328461452,7814.510641675727,7773.316906598682,8207.625912134776,8155.568726232659,7775.819456342377,7798.891912322746,7882.662088471645,7869.490965581791,7908.952486695856,8244.289030517342,8237.084445682663,7862.198195985446,7898.639473178968,7852.025795274832,7881.499369080864,7870.141312719675,8278.016926900485,8235.104208950388,7802.207104219737,7804.458103194126,7823.422882313919,7777.112230163062,7879.177586270023,7844.850504035654,7368.864434161407,7154.3869758744995,7247.266304711514,7798.6483084288075,7659.043292132586,7777.12409204281,8296.640121042285,8321.127274746752,7774.406130095749,7692.431760654825,7823.438081184705,7779.983889994742,7846.816397273093
Gwangjin-gu,night,8504.41161599682,8524.160827691161,8343.137174369878,8493.506656124484,8510.753408081691,8507.13900465241,8500.063362906192,8466.282709994644,8440.780307628427,8284.572637417452,8446.012363917962,8421.52753926096,8383.650631134326,8416.548223558397,8449.065831632326,8438.18926453987,8308.677351100883,8435.611701172542,8614.972864622336,8528.084090491022,8538.72362773319,8472.78393464337,8447.343330065678,8333.411720699754,8369.685254004651,8416.129872600064,8409.068496159096,8465.819130164462,8464.609897725204,8396.53050156244,8121.358899510649,8275.014930577076,8404.424770238656,8435.74091024917,8545.571199039518,8486.434808541198,8487.427664242441,8125.50001729884,8447.405137204365,8566.412894130191,8585.84930898908,8555.857930565373,8499.168171144704,8399.806730012311,8185.624047839136,8151.395938627216,8446.931043665989,8514.981610735624,8582.20015846036,8590.775143496088,8522.64898110284,8374.130005500225,8565.995154069311,8619.490209613825,8417.95382125489,8477.081640176915,8423.814154507892,8425.016983193113,8362.34771642675,8456.635185899946,8514.730127156618,8535.312723875391,8620.5257349297,8514.516766236851,8547.367989572953,8416.727407746583,8522.618548073115,8518.195572347435,8554.40852509313,8531.211171503583,8531.912088494426,8543.482191593837,8443.810280309524,8506.625723261064,8522.285907876707,8541.020767084858,8515.111653235243,8431.739570335112,8330.865824137914,7843.196663981507,7373.233376500113,7244.838302980768,7529.361058094858,8246.76665560606,8358.752095881324,8551.137687298,8560.405456633207,8624.00192530572,8576.73513727656,8455.739405232545,8502.912230407255,8526.869640107576,8417.615942457987
Jongno-gu,dawn,13225.878127609873,13114.212031886467,12440.37165916746,11923.496210804313,12856.490876665452,13168.835694561318,13144.343519731498,13141.668972230926,12923.665099477295,12038.772963091751,11708.550748533975,12602.030389720778,12956.521533088935,12809.027232054657,12805.502142252364,13082.442941725858,12264.745981390814,11981.763656801266,12653.828212407572,13058.818942012369,12924.327177396746,13016.0646825716,12902.94875622967,12425.993048120017,11832.505703652118,12724.758633022317,13806.950308339563,13111.855243119488,13130.851461266855,13109.579993780335,12510.482652231502,11770.386785813607,12566.222445886391,12801.712070044674,12910.513958107067,13152.384936290444,13025.016544922324,12715.814438665215,11842.621934749808,12438.39238140839,12680.490935210986,12761.603231398743,12772.643349621449,12750.654087795474,12149.774106049263,11726.116017038721,12140.847135621625,13062.902161222928,13212.302484253198,13390.995136393401,13227.383360050488,12662.43800474176,11958.895940261305,12948.794925523282,13109.925096692708,13072.72756259521,13135.430013268404,13111.679760569372,12611.191043710947,11994.164094091499,12879.493935731893,13115.789539917185,13171.03898266421,13409.417555847509,13246.728518005732,12478.406034662476,11938.659536367164,13058.560740426228,13201.58707372517,13240.153059550274,13216.308338418745,13130.21501271471,12713.474788777745,12049.06268904684,12915.481334862854,13267.744780125213,13168.860391539018,13114.44475184754,12936.643826701198,12018.150368445984,11158.286188600943,10796.998295135523,10600.237041992172,10851.398286185531,12040.477684739537,12732.056061475,12497.299499139743,12180.87256448229,13063.631085573494,13275.35144171739,13070.067895244241,13152.44169135091,12682.50703839085
Jongno-gu,daytime,24846.234070031613,24022.324726659022,17197.867773938524,14717.603390523964,24713.574946812016,25084.357087001747,24899.78033537172,24248.557438785374,23454.15809112698,16055.341372645558,14369.82729779874,22718.519171157608,22908.744906895372,22771.73293365,22485.9884236758,22295.064704209974,15875.241465706998,14524.768395405872,22572.45313429772,23105.069252738176,22788.721478635955,23056.537022303757,22287.048144268614,15992.790667224579,14338.68451695947,22805.34588620962,22803.338289924992,23367.59945733219,22735.776560954953,22270.50553627611,16048.223346132927,14221.14580677327,20959.883762687634,21355.268756057852,21506.960565509708,23148.338212270035,22735.260779907167,16006.766543758213,14689.243399167664,22827.549088922093,23407.75046370707,23111.76850562609,23166.243901290214,22205.10319082951,16788.699410164638,15189.737159842249,17725.201102968655,23850.26870665037,24009.120291797477,24102.874181540537,23442.3612104674,16361.90324759332,15726.113460243145,23527.443551173295,23579.719136444575,23671.03541708497,23634.248234951803,22901.387463187213,17576.25541873888,15728.716403546947,23579.337191438386,23694.592875845752,23949.70342346613,24022.66361005711,23509.357601295014,17867.486018409145,16020.007348846695,23659.315549622304,23511.291783744957,24074.11896768582,24137.977094136102,23498.93489859987,17971.268292305926,16051.025198441115,23729.387028051,23885.027607285978,23958.980827199517,23717.331997110967,22469.807312745528,16720.424878307706,14772.854211838161,13494.73854704446,12404.89293787472,14618.246200582093,22011.57103693543,22782.296143827916,18014.35755720214,16271.12455064472,23800.379994105366,23734.59081345623,23163.197354508422,23792.085155768065,20841.375230499354
Jongno-gu,night,16247.18769515475,16008.380516516136,13827.543075348764,13165.209482967823,15594.849846472584,16078.449981060141,15771.767436739294,15549.100047985303,15234.368437887671,13417.38191337922,12847.4912915206,14278.803821732568,14517.172238517369,14663.68551756413,14525.700232870706,14570.65320806313,13165.590717679348,13010.638367069598,14407.940703548316,14785.774226286307,14676.432524838374,14948.164925362831,14743.605696771301,13258.093718234706,12953.871143381528,15254.510649141652,14881.320517422675,15090.296939038433,15004.024430220194,14796.634902691118,13468.98671214612,12694.649524798084,14262.125373521343,14583.601914582967,14757.809893750287,15042.736377172114,14903.649640792479,13511.377528269395,12891.550049266438,14628.181291455894,15024.562507602592,14787.065702216196,15009.732223609708,14582.927732938035,13539.833574412105,12994.542011052481,13628.919179303095,15107.228081243256,15480.27529776676,15356.487804700912,15266.996924065044,13658.738790841622,13346.749500059675,14967.48782427421,14964.506839935397,15299.677865721256,15162.373631868557,14911.376066493762,14019.75643341896,13406.367509887914,15183.253909006435,15035.756247892848,15262.315242221493,15438.053916339546,15373.383446619477,14152.847067377694,13443.969248280197,15021.44579125025,15225.517146339123,15794.30409885862,15653.595601713147,15434.824900820728,14528.15358030622,13586.58098079517,15307.822618428558,15596.335794562,15655.486901970628,15539.788908131368,14845.247191382748,13382.077289474764,12236.603545798745,11642.70253448973,11552.303668823572,12667.70093634843,14771.10554960654,15486.847207940422,14353.063059899043,13563.160063127165,15115.609649713408,15306.051319741884,15336.05208666646,15410.83577792479,14515.627318418308
Jung-gu,dawn,14301.183707449014,14130.311282558392,13266.210665494085,12318.847158884735,13334.96157997287,14125.473822739095,14034.001222587895,14128.624958781604,13968.943891102033,12891.539562808313,11766.905217243559,13031.504777364768,13568.734945290651,13400.03598216599,13551.936090518819,13495.51792525264,12405.859234838968,11243.203097809286,13372.375945239515,13981.386714164953,14094.143136368382,13946.101298153984,13999.687821774001,12568.031034578973,11378.081942448245,13309.755988451267,15973.765682488429,13886.591006011526,13942.638405968177,14137.330293157642,12866.974923811127,11628.21087033557,13320.298883571504,14102.69047698263,13881.16148424213,14018.346933582234,14294.46127496129,13346.618546456524,11437.36365786963,12228.227076039331,12781.199021562465,12669.890997646868,12800.909356796152,12908.980810601455,11960.423006161314,11697.303294505455,11725.400228394123,13807.810460344943,14042.1445636556,14132.898754599011,14124.229862110233,12779.269386420634,11706.081138128495,13548.17636774394,14146.45986985641,14087.175437417094,14206.061643511723,14242.114027966372,12951.18466894354,11711.952098400658,13471.985372650275,14371.609272191448,13888.90657765753,13985.777742367569,14080.142464423005,12878.716269029703,11679.207081454806,13238.56401528552,14120.516946016716,13989.090961775868,13901.996948644666,13973.972573293031,12911.922904016377,11866.662643977139,13528.269504045264,13987.373423028392,13982.636138689337,13959.426520518417,13755.026529098253,11788.922339611105,10738.10831652349,10358.820548338792,9590.01170341821,9878.176154277971,11512.886714789913,13838.049723765898,12659.542603953925,11826.111219098457,13487.195295781834,14214.323380050195,13940.545255096487,14218.161298640176,13177.503934302133
Jung-gu,daytime,44163.24268856394,42875.43571211071,21814.13997710948,17675.123776417524,43593.27394641477,44217.08526370649,43523.54908590374,42963.876351776344,41594.620322470575,20291.926821830086,16726.288335186317,39577.196057834706,39810.16384708172,39055.491762971746,38993.80863288754,37941.313599032794,19094.166205473983,15853.030361799942,41513.89161211376,41594.744233111596,41300.897362737516,41186.35315699342,40202.347225214085,19798.030627003493,16085.781883520373,41090.25637979938,41055.60926726671,40876.54014599402,41026.71891395485,40154.09794989916,19660.968161527846,16361.58931875421,39107.01849294418,39581.965829571134,39604.7989679461,41432.51211907856,40378.801612996154,19579.707790441586,16487.439650403987,40277.86937012558,40852.34984776917,40176.27902954535,40413.50327975178,38869.596120096685,20354.466024853085,17659.869505119976,21433.499489262453,42143.15848692565,42184.5182896609,42779.40355304697,41372.52409493069,20131.55045528118,17624.747958170738,41321.92209960584,41944.42175726099,42282.387731042,41219.40535055817,39969.83240989016,21785.116598815235,17639.248369507786,42940.655922792044,42062.60565271452,42393.68044570031,42000.12813000501,41091.32484564467,22161.204322352423,17834.629124932304,42152.169380164596,41621.54173354885,43096.280867727066,42192.86204760446,41494.59089177858,22123.831692587824,18343.688651860703,42213.224777493706,42450.857944296615,42505.83462343342,41645.96286763762,38678.47448595416,19615.259174253362,16301.70705438527,13821.439119280505,11826.818551552571,15564.015897520583,38634.6613483146,39962.13436044536,21874.741242634154,18023.596692720923,42134.19029910059,41934.823963663075,41756.607199391256,42172.67473588202,33835.93142737433
Jung-gu,night,20998.26144145435,21008.01441042988,15611.106788943931,13882.519822115535,19942.455350960867,20409.895002360194,19828.483207694608,19927.238625720616,19480.054189476195,15072.80355400231,13476.136080337916,17385.547537463208,17595.161312617452,17656.10016434542,17699.980737781647,17340.094398179855,13935.653318813977,12969.793262571999,18348.37423431037,18634.37645491418,18552.448732150326,18705.309086818954,18363.80637654277,14306.934943265764,13408.71687647211,19969.08667117223,18551.158352596114,18458.246976297552,19017.64810044227,18713.141148382845,14574.80214604643,13608.690211918045,18284.715464516117,18168.417707440294,18191.728285000936,19175.59274794346,18727.15082357143,14489.842490413168,12809.675500159055,17316.22008555592,17671.56410272138,17555.084933142807,17908.97956890318,17761.184195674487,14669.387723061835,13551.048533513103,14819.858524374224,18744.601163534597,19086.693123020184,19470.891949545065,18838.868061869194,14580.895162691239,14071.977910356847,18527.596428625136,19036.315190658053,19141.126680398516,19466.99377015777,18796.14897127584,15094.41715683715,13767.939412150774,18940.87596210299,18470.87190837348,19066.29442355197,19179.114304833885,19185.58035619653,15114.220318515865,13784.537518651188,18769.59518514154,18712.065141217852,19849.948112441594,19697.308364808476,19487.008339809647,15544.878264669765,14279.978108107622,19495.045713073912,19842.466706586965,19682.01505033881,20104.615876105338,17790.837764819284,14462.516415125921,12929.748517335564,11355.241275462895,11087.586455937257,12518.422499727027,18295.57795742239,19041.54462087035,15783.094362275324,14327.916339188047,19533.57848424352,19410.79855776064,19393.252855194416,20440.404472291804,17312.32495017275
Jungnang-gu,dawn,7708.592629879892,7706.588755499314,7697.219691316091,7744.446831586573,7779.761557756172,7722.623714215898,7704.159360299785,7606.206596736169,7733.124163632891,7780.8308496992395,7701.528003412372,7781.364375490704,7688.831864666987,7691.0506083756245,7767.345549689238,7989.2583045950505,7983.263178508948,7906.734826491923,8080.624729736895,8106.381419130885,8010.541227988932,8050.003584879692,8031.225545837815,8050.3219482328295,8037.659258125279,8147.78507727349,7917.05434451635,8081.1674024388585,8024.245811344538,8037.869523842913,8023.1838946232165,7914.486466709163,8056.875919335383,8088.344917213562,8071.356859925681,8228.480635819424,8085.384775539343,7856.191883774882,7957.6857366866825,8177.490353967586,8129.012582162745,8081.609865423202,8100.402511860814,8057.288226342208,8056.920961849722,8019.856596959959,8106.932619613103,8037.797550124554,8221.466202594342,8235.503649716,8175.174478486827,8222.619403910172,8208.788691570684,8155.102259276426,7981.643589752832,7906.951579298649,7898.374846060967,7810.296701175591,7837.51519561361,7924.238327610125,7946.216075845034,7975.630288835118,7902.896749071339,7919.489716936499,7891.49059979385,7788.159804752833,7851.619038351586,7980.367722750524,7960.729887139994,7872.408603868069,7944.944467796901,7859.415286579966,7831.309759129889,7826.204071219085,7885.510674909616,7811.624544001607,7818.515710950208,7743.836674336981,7759.958708180395,7672.82872200066,7514.952535717304,7307.424833762101,7443.307570487983,7639.940490027108,7722.944960416414,7677.861483294155,8062.683431715052,8086.9111305871,8203.094385074714,8055.415587009233,7830.888578932603,7818.628281107842,7918.499982530223
Jungnang-gu,daytime,6384.763656464808,6385.8124641556005,7004.102205061166,7453.129581484349,6399.522047960899,6356.091695202898,6393.934949776415,6396.156637328327,6445.400495413822,7130.3492096992395,7337.239187287676,6545.421068897514,6487.719171338692,6507.234454207763,6567.196264732836,6793.484849481735,7315.174979045991,7503.109993703652,6843.801397049481,6844.22210412165,6780.930536424053,6796.627299215927,6878.8341383857705,7430.3081942681965,7550.350329574539,6882.119220059577,6799.089091876257,6847.8356296752145,6800.15846025401,6863.291031166438,7374.054884493876,7500.169171259848,6910.70989262375,6918.776026162431,6889.968170586698,6885.220266616959,6806.719111558292,7331.765243454959,7518.902290747386,6870.52836385129,6809.095636180833,6818.131326671157,6852.941792580039,6776.010728214919,7351.730096531898,7406.795048713168,7461.20144968205,6788.803611528319,6892.007191093477,6836.764900851352,6866.658539813076,7708.538905670364,7683.445785723945,6928.577576523437,6793.515694202908,6719.655581156471,6662.417056705518,6711.218070516897,7229.53339099441,7413.944194844017,6646.244238734489,6706.80142860833,6721.824453987966,6683.987297011908,6639.673030403009,7123.234736978333,7360.145220336772,6678.888358879829,6726.779067540546,6614.215472356479,6589.594026892825,6641.61615029224,7122.255412241012,7337.797317791332,6582.0547724879625,6530.66751878522,6488.032853690849,6473.1661933987425,6626.188107865157,7042.757286084638,6944.526403056918,7026.590312843618,7360.5722512634065,7327.499382898874,6498.334492430003,6523.724685000608,7273.0762263199085,7469.747070625393,6674.206823821953,6530.962338234865,6577.851340825416,6465.519581146417,6896.192871692427
